execution_id,case_id,condition,source_topic,target_topic,kind,n
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,C,C,weaken,23
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,B,B,equivalent,9
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,G,G,equivalent,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,X,X,equivalent,8
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,B,B,strengthen,9
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,C,C,strengthen,26
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,G,U,weaken,2
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,C,X,weaken,4
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,X,C,weaken,3
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,X,X,weaken,6
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,C,X,strengthen,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,B,X,strengthen,3
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,G,X,strengthen,3
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,X,X,strengthen,3
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,X,G,weaken,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,B,X,equivalent,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,C,X,equivalent,3
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,G,G,strengthen,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,B,X,weaken,2
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,G,C,strengthen,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,C,G,strengthen,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,G,G,weaken,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,G,X,weaken,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-9,split-generic,G,C,weaken,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,X,X,weaken,11
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,B,B,equivalent,10
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,C,C,equivalent,11
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,B,B,strengthen,14
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,X,X,equivalent,2
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,C,C,strengthen,14
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,C,C,weaken,16
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,U,G,strengthen,2
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,B,B,weaken,6
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,X,C,weaken,2
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,B,X,strengthen,6
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,U,U,equivalent,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,G,U,weaken,3
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,X,X,strengthen,7
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,G,U,equivalent,3
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,G,U,strengthen,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,X,B,weaken,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,U,U,weaken,4
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,C,X,equivalent,2
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,C,X,strengthen,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,X,B,equivalent,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,G,C,strengthen,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,B,G,weaken,1
idrbench-generation-idr-gen-level_1-9-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-9,split-specialist-aligned,G,X,strengthen,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,C,C,equivalent,13
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,C,C,strengthen,19
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,X,X,weaken,20
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,B,B,equivalent,14
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,B,B,strengthen,31
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,X,X,equivalent,19
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,B,B,weaken,18
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,C,C,weaken,14
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,B,X,weaken,4
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,X,B,weaken,5
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,C,X,strengthen,8
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,X,X,strengthen,19
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,X,B,strengthen,5
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,B,X,strengthen,11
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,C,X,weaken,10
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,B,G,weaken,3
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,B,C,strengthen,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,X,C,equivalent,3
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,X,C,weaken,13
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,C,B,equivalent,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,G,C,equivalent,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,X,C,strengthen,5
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,C,X,equivalent,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,G,G,strengthen,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,X,B,equivalent,4
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,B,X,equivalent,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,B,G,strengthen,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,G,X,weaken,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-92,full-generic,C,B,weaken,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,C,C,equivalent,17
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,X,B,strengthen,10
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,B,B,equivalent,23
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,B,B,strengthen,31
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,C,C,weaken,16
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,B,B,weaken,11
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,X,X,weaken,36
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,X,X,equivalent,28
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,C,C,strengthen,24
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,X,X,strengthen,31
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,B,G,weaken,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,C,X,strengthen,10
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,X,G,weaken,2
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,X,C,strengthen,3
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,B,X,strengthen,10
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,X,B,weaken,5
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,X,C,weaken,5
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,C,G,strengthen,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,X,C,equivalent,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,C,X,equivalent,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,X,B,equivalent,3
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,C,X,weaken,2
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,B,X,weaken,4
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,G,X,equivalent,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,B,X,equivalent,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,B,G,strengthen,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,B,C,weaken,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,G,C,equivalent,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,G,G,weaken,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,C,B,strengthen,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,B,C,strengthen,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,C,B,weaken,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-full-specialist-cumulative,idr-gen-level_1-92,full-specialist,B,C,equivalent,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,B,B,strengthen,17
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,C,C,weaken,10
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,C,C,strengthen,8
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,B,B,equivalent,12
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,C,C,equivalent,11
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,X,X,equivalent,3
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,G,G,equivalent,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,X,X,weaken,11
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,X,B,weaken,10
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,B,B,weaken,16
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,B,X,weaken,2
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,B,X,strengthen,11
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,C,X,strengthen,3
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,X,C,weaken,7
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,X,X,strengthen,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,X,C,equivalent,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,B,X,equivalent,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,C,X,weaken,3
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,G,C,strengthen,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,X,B,equivalent,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,X,G,weaken,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,C,B,strengthen,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,X,B,strengthen,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,G,G,strengthen,2
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,U,G,equivalent,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,G,G,weaken,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,U,G,weaken,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-generic-cumulative,idr-gen-level_1-92,split-generic,G,U,equivalent,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,C,C,weaken,11
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,C,C,strengthen,16
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,C,C,equivalent,13
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,B,B,equivalent,8
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,B,B,weaken,7
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,B,B,strengthen,19
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,X,X,weaken,10
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,G,G,strengthen,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,X,X,equivalent,9
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,X,B,weaken,4
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,X,C,strengthen,3
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,X,X,strengthen,5
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,X,C,weaken,7
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,B,X,strengthen,5
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,C,X,weaken,2
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,G,G,equivalent,3
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,X,B,equivalent,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,C,X,strengthen,4
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,C,B,equivalent,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,X,C,equivalent,2
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,G,U,strengthen,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,X,G,equivalent,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,U,G,weaken,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,U,G,equivalent,1
idrbench-generation-idr-gen-level_1-92-deepseek-v4-pro-full-split-specialist-aligned-cumulative,idr-gen-level_1-92,split-specialist-aligned,B,X,weaken,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,B,B,equivalent,18
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,X,X,equivalent,6
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,G,B,strengthen,7
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,B,B,strengthen,21
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,U,G,strengthen,4
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,U,X,strengthen,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,B,B,weaken,17
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,U,B,weaken,3
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,C,C,weaken,9
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,G,G,equivalent,8
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,X,X,strengthen,20
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,C,C,equivalent,15
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,X,X,weaken,7
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,X,B,strengthen,5
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,C,C,strengthen,12
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,U,X,weaken,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,X,B,weaken,5
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,U,G,weaken,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,C,X,strengthen,5
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,B,X,strengthen,4
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,G,G,weaken,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,G,G,strengthen,9
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,B,U,weaken,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,U,X,equivalent,2
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,B,G,weaken,1
idrbench-generation-idr-gen-level_1-95-deepseek-v4-pro-full-full-generic-cumulative,idr-gen-level_1-95,full-generic,G,X,strengthen,6
